19, 72, 85, 50, 91, 86, 58, 35, 78, 66, 67, 42, 57, 65, 45, 45, 39, 40, 26, 52, 59, 52, 2, 41, 78, 94, 50, 16, 79, 83, 71, 11, 93, 96, 10, 10, 62, 93, 21, 83, 35, 85, 0, 10, 64, 92, 4, 48, 71, 38, 30, 95, 69, 54, 59, 44, 26, 99, 33, 51, 72, 28, 44, 1, 44, 16, 29, 64, 95, 30, 37, 60, 85, 9, 22, 23, 76, 11, 3, 61, 32, 97, 35, 55, 76, 65, 62, 83, 55, 6, 50, 22, 71, 46, 82, 72, 8, 30, 61, 90, 
68, 47, 63, 38, 28, 27, 7, 98, 34, 85, 89, 46, 77, 42, 96, 7, 55, 95, 25, 60, 81, 38, 55, 15, 28, 2, 38, 28, 72, 38, 68, 46, 84, 58, 68, 19, 24, 87, 30, 80, 0, 38, 64, 25, 78, 57, 42, 23, 92, 7, 46, 65, 57, 7, 12, 38, 15, 52, 9, 44, 51, 89, 55, 43, 65, 90, 90, 29, 28, 44, 27, 82, 48, 57, 32, 77, 61, 72, 62, 25, 73, 80, 52, 31, 2, 96, 93, 61, 27, 11, 10, 96, 70, 97, 34, 41, 68, 60, 1, 68, 
42, 71, 63, 1, 70, 48, 2, 88, 8, 35, 4, 17, 31, 21, 4, 62, 14, 18, 48, 98, 82, 28, 17, 8, 42, 99, 56, 67, 53, 61, 5, 82, 12, 51, 30, 76, 90, 41, 49, 96, 58, 41, 57, 2, 85, 83, 99, 95, 26, 97, 26, 52, 68, 95, 58, 82, 40, 43, 79, 94, 21, 50, 3, 90, 34, 32, 99, 93, 35, 79, 56, 45, 54, 11, 47, 72, 11, 78, 52, 37, 91, 21, 29, 51, 96, 36, 3, 18, 82, 64, 31, 11, 82, 68, 66, 95, 73, 6, 49, 26, 
86, 86, 80, 70, 78, 38, 18, 77, 34, 1, 10, 5, 99, 44, 30, 72, 46, 25, 54, 43, 45, 43, 28, 43, 83, 82, 24, 73, 6, 52, 7, 85, 68, 43, 32, 1, 40, 1, 97, 82, 92, 34, 22, 17, 70, 4, 57, 62, 77, 58, 2, 91, 83, 55, 79, 37, 10, 36, 16, 77, 69, 68, 55, 3, 47, 34, 72, 10, 47, 2, 78, 69, 40, 41, 74, 41, 69, 33, 98, 93, 5, 21, 30, 4, 51, 52, 8, 84, 62, 59, 76, 82, 13, 1, 28, 67, 59, 17, 85, 39, 
4, 90, 55, 32, 99, 30, 97, 79, 81, 24, 0, 93, 97, 5, 77, 94, 86, 99, 0, 56, 55, 78, 70, 4, 31, 67, 41, 7, 60, 95, 49, 73, 36, 0, 11, 16, 30, 85, 22, 48, 20, 89, 40, 12, 87, 36, 64, 35, 77, 12, 55, 3, 93, 16, 61, 52, 65, 67, 55, 24, 42, 85, 27, 8, 17, 71, 77, 93, 99, 86, 83, 67, 32, 27, 25, 80, 99, 16, 53, 40, 48, 61, 75, 10, 84, 91, 28, 65, 3, 15, 38, 95, 24, 51, 10, 28, 42, 87, 96, 98, 
85, 66, 50, 11, 56, 93, 29, 88, 18, 12, 86, 89, 78, 74, 63, 75, 44, 35, 77, 47, 44, 93, 36, 22, 73, 40, 86, 84, 32, 6, 24, 96, 12, 2, 38, 9, 71, 8, 94, 78, 87, 74, 44, 70, 88, 39, 39, 83, 83, 12, 41, 22, 29, 77, 6, 8, 11, 47, 25, 62, 62, 39, 4, 16, 35, 87, 79, 93, 52, 20, 60, 16, 81, 78, 12, 92, 83, 86, 63, 88, 95, 5, 23, 78, 66, 77, 24, 87, 81, 67, 5, 76, 33, 42, 81, 78, 4, 94, 1, 17, 
31, 98, 79, 56, 90, 65, 35, 14, 67, 20, 45, 48, 62, 31, 35, 7, 54, 0, 63, 53, 36, 25, 14, 22, 43, 57, 29, 59, 45, 69, 2, 73, 14, 84, 36, 38, 49, 33, 18, 19, 75, 23, 36, 35, 70, 61, 14, 93, 63, 57, 75, 9, 26, 44, 35, 77, 9, 82, 31, 97, 28, 50, 52, 98, 37, 7, 71, 77, 17, 91, 69, 24, 4, 83, 32, 80, 60, 28, 47, 72, 57, 74, 68, 7, 53, 28, 9, 33, 40, 89, 5, 8, 88, 7, 43, 47, 26, 15, 91, 42, 
35, 81, 35, 51, 77, 97, 45, 99, 59, 49, 2, 49, 56, 43, 24, 4, 24, 55, 36, 91, 85, 47, 82, 48, 66, 7, 72, 29, 22, 1, 95, 53, 6, 14, 96, 51, 13, 61, 56, 38, 6, 10, 39, 5, 81, 48, 71, 19, 19, 36, 53, 43, 66, 16, 33, 12, 10, 29, 66, 13, 92, 18, 47, 66, 57, 23, 62, 63, 63, 7, 67, 27, 26, 19, 1, 41, 67, 65, 31, 76, 59, 54, 63, 60, 40, 78, 58, 25, 54, 91, 8, 62, 34, 25, 83, 19, 18, 61, 44, 93, 
3, 37, 8, 22, 38, 25, 43, 92, 1, 0, 30, 52, 78, 62, 56, 80, 1, 32, 16, 41, 74, 84, 12, 48, 49, 70, 16, 89, 4, 16, 3, 63, 17, 86, 4, 66, 62, 78, 44, 63, 31, 88, 2, 11, 69, 65, 37, 22, 33, 87, 23, 63, 93, 75, 36, 81, 21, 33, 94, 35, 57, 38, 14, 88, 9, 8, 5, 43, 39, 59, 99, 27, 1, 69, 54, 35, 1, 42, 39, 14, 55, 72, 34, 66, 24, 99, 65, 72, 10, 44, 89, 93, 80, 5, 99, 62, 65, 83, 47, 13, 
45, 90, 86, 79, 34, 16, 55, 54, 30, 19, 90, 92, 67, 71, 96, 94, 77, 14, 78, 45, 90, 37, 84, 79, 58, 60, 53, 67, 94, 9, 60, 64, 20, 65, 28, 46, 80, 8, 40, 98, 84, 96, 86, 21, 56, 46, 43, 84, 9, 10, 52, 29, 1, 58, 66, 87, 32, 86, 94, 93, 71, 36, 12, 59, 28, 97, 83, 94, 63, 98, 26, 43, 78, 39, 67, 3, 81, 49, 23, 71, 10, 95, 35, 85, 68, 56, 28, 5, 83, 77, 15, 59, 73, 41, 9, 58, 37, 18, 75, 3, 
36, 24, 95, 9, 6, 15, 24, 97, 2, 44, 57, 89, 9, 11, 68, 79, 36, 71, 8, 7, 43, 64, 57, 72, 76, 12, 97, 71, 24, 10, 96, 94, 12, 28, 15, 50, 41, 7, 32, 95, 40, 17, 34, 71, 33, 17, 57, 87, 34, 30, 3, 27, 44, 92, 11, 72, 80, 19, 49, 68, 3, 42, 43, 52, 45, 61, 76, 12, 13, 45, 48, 54, 38, 95, 69, 31, 54, 36, 30, 35, 14, 21, 55, 63, 23, 16, 73, 46, 37, 36, 74, 6, 54, 8, 74, 31, 52, 95, 11, 88, 
98, 98, 98, 34, 95, 82, 17, 4, 36, 80, 81, 23, 80, 24, 6, 58, 80, 84, 99, 73, 2, 6, 27, 26, 31, 92, 37, 92, 83, 82, 29, 3, 23, 0, 7, 32, 73, 26, 90, 0, 58, 18, 89, 29, 54, 52, 23, 79, 66, 7, 28, 3, 76, 66, 5, 51, 49, 43, 66, 54, 85, 51, 46, 71, 34, 86, 81, 67, 64, 7, 56, 85, 85, 77, 47, 4, 89, 14, 41, 12, 97, 70, 6, 51, 72, 72, 43, 60, 64, 71, 29, 66, 57, 25, 33, 17, 13, 2, 56, 99, 
45, 22, 49, 75, 14, 37, 85, 47, 80, 11, 14, 31, 52, 72, 32, 82, 14, 86, 82, 27, 95, 54, 11, 87, 61, 1, 2, 9, 12, 43, 38, 63, 78, 22, 25, 71, 11, 55, 65, 1, 89, 42, 73, 98, 0, 21, 15, 43, 85, 37, 68, 90, 90, 63, 13, 19, 0, 3, 3, 3, 99, 51, 55, 75, 0, 23, 78, 80, 9, 14, 73, 48, 54, 67, 57, 14, 77, 63, 67, 25, 2, 89, 12, 90, 27, 64, 8, 84, 20, 34, 78, 74, 86, 35, 6, 15, 55, 62, 36, 86, 
1, 42, 76, 82, 99, 47, 87, 35, 15, 44, 24, 7, 67, 38, 70, 86, 71, 18, 8, 89, 82, 48, 2, 74, 42, 71, 77, 90, 27, 22, 26, 48, 56, 47, 34, 11, 75, 44, 11, 32, 0, 72, 44, 99, 93, 5, 12, 89, 15, 71, 59, 4, 34, 37, 46, 24, 4, 15, 58, 50, 77, 13, 52, 16, 55, 46, 73, 70, 27, 13, 95, 18, 54, 80, 66, 4, 44, 24, 26, 57, 3, 10, 82, 99, 11, 75, 58, 98, 34, 68, 32, 75, 37, 33, 59, 52, 32, 57, 9, 30, 
1, 82, 26, 90, 30, 0, 69, 32, 58, 87, 69, 2, 76, 94, 55, 34, 84, 77, 91, 36, 59, 42, 94, 63, 53, 24, 7, 98, 53, 71, 17, 95, 76, 81, 25, 35, 97, 21, 9, 87, 50, 38, 82, 40, 20, 9, 24, 2, 5, 74, 9, 20, 48, 30, 73, 85, 32, 34, 34, 23, 36, 24, 97, 59, 47, 84, 10, 77, 1, 44, 98, 56, 98, 31, 88, 55, 85, 16, 38, 88, 26, 60, 76, 8, 94, 19, 45, 80, 35, 34, 82, 33, 96, 2, 70, 31, 55, 29, 39, 32, 
28, 59, 42, 37, 71, 93, 96, 50, 30, 34, 28, 68, 41, 98, 7, 9, 34, 80, 47, 25, 70, 0, 24, 77, 65, 75, 15, 88, 25, 41, 54, 16, 32, 93, 33, 36, 20, 31, 21, 21, 57, 76, 11, 15, 54, 9, 97, 20, 13, 94, 83, 68, 39, 14, 70, 5, 21, 21, 27, 3, 71, 84, 76, 36, 16, 28, 37, 96, 63, 22, 35, 37, 85, 51, 56, 88, 37, 32, 15, 96, 62, 26, 11, 49, 6, 82, 1, 38, 98, 53, 12, 52, 94, 72, 23, 49, 25, 0, 46, 69, 
10, 92, 32, 13, 73, 2, 5, 38, 13, 19, 28, 87, 54, 76, 1, 29, 87, 74, 13, 64, 19, 78, 45, 21, 83, 17, 94, 26, 26, 40, 74, 87, 71, 16, 36, 98, 51, 30, 75, 31, 5, 7, 52, 67, 32, 51, 58, 29, 62, 97, 43, 67, 83, 13, 49, 28, 70, 27, 32, 57, 45, 26, 97, 45, 44, 77, 26, 72, 43, 3, 70, 97, 54, 31, 84, 85, 54, 63, 20, 73, 86, 5, 55, 0, 77, 92, 23, 32, 81, 54, 39, 28, 30, 12, 70, 69, 3, 40, 56, 83, 
24, 67, 13, 94, 97, 51, 43, 52, 44, 58, 82, 59, 13, 33, 58, 21, 3, 45, 56, 74, 37, 35, 94, 1, 14, 29, 68, 8, 17, 18, 4, 7, 60, 37, 26, 89, 36, 6, 79, 44, 30, 49, 73, 68, 27, 6, 88, 43, 92, 7, 66, 18, 21, 22, 7, 89, 49, 41, 32, 74, 63, 47, 83, 62, 82, 71, 40, 57, 69, 97, 36, 61, 10, 10, 33, 14, 62, 11, 67, 47, 62, 26, 96, 18, 74, 54, 44, 35, 5, 46, 17, 61, 10, 82, 78, 98, 80, 86, 63, 62, 
10, 4, 45, 61, 32, 38, 20, 77, 93, 15, 5, 92, 73, 52, 38, 36, 78, 17, 64, 77, 64, 99, 56, 11, 96, 96, 51, 97, 87, 49, 73, 47, 87, 2, 5, 62, 76, 33, 70, 87, 67, 46, 42, 79, 2, 7, 34, 99, 37, 33, 26, 80, 86, 92, 33, 16, 36, 98, 30, 94, 90, 3, 15, 60, 53, 1, 5, 44, 60, 48, 69, 22, 83, 66, 83, 14, 80, 32, 66, 47, 2, 78, 5, 17, 49, 86, 18, 49, 66, 84, 22, 60, 43, 38, 18, 95, 40, 57, 66, 47, 
85, 64, 67, 61, 82, 58, 84, 12, 32, 91, 20, 78, 36, 47, 73, 96, 27, 12, 95, 30, 26, 25, 12, 22, 74, 54, 32, 29, 56, 44, 93, 44, 41, 28, 39, 36, 30, 40, 72, 97, 32, 60, 56, 57, 16, 29, 37, 97, 15, 25, 20, 53, 46, 44, 45, 7, 54, 79, 69, 29, 88, 67, 46, 13, 17, 30, 73, 7, 74, 28, 62, 10, 68, 98, 98, 61, 0, 73, 75, 79, 71, 55, 14, 77, 30, 32, 71, 78, 55, 53, 19, 57, 93, 48, 64, 20, 14, 96, 15, 20, 
82, 9, 88, 60, 38, 28, 50, 18, 60, 9, 92, 91, 64, 11, 13, 5, 30, 74, 5, 1, 93, 19, 78, 28, 4, 12, 29, 46, 70, 20, 97, 53, 66, 82, 66, 74, 46, 66, 90, 2, 0, 65, 25, 49, 11, 65, 85, 49, 93, 29, 13, 86, 51, 76, 42, 55, 38, 94, 48, 59, 28, 48, 24, 67, 32, 0, 8, 90, 72, 45, 36, 55, 36, 38, 82, 56, 47, 55, 14, 37, 85, 57, 26, 56, 23, 18, 98, 86, 18, 21, 64, 72, 74, 57, 0, 30, 74, 50, 59, 74, 
81, 95, 57, 27, 53, 94, 84, 32, 14, 4, 99, 58, 85, 77, 46, 57, 4, 82, 59, 99, 6, 81, 47, 22, 70, 34, 62, 69, 32, 26, 22, 78, 93, 67, 52, 22, 2, 46, 96, 54, 5, 66, 68, 91, 49, 74, 20, 85, 69, 55, 2, 47, 61, 57, 99, 80, 66, 65, 43, 2, 49, 12, 64, 87, 39, 32, 67, 78, 49, 66, 72, 97, 17, 74, 37, 64, 54, 85, 99, 6, 91, 72, 14, 99, 52, 73, 80, 87, 6, 25, 77, 89, 46, 15, 11, 16, 66, 31, 31, 82, 
53, 27, 99, 6, 6, 7, 99, 61, 55, 72, 1, 89, 18, 54, 12, 32, 60, 79, 74, 38, 50, 60, 13, 28, 95, 34, 76, 92, 7, 50, 90, 82, 21, 1, 91, 7, 30, 23, 23, 1, 85, 86, 65, 80, 16, 27, 25, 41, 35, 11, 72, 22, 93, 23, 99, 67, 79, 72, 16, 53, 15, 46, 78, 22, 18, 11, 23, 74, 32, 76, 56, 30, 51, 50, 55, 28, 55, 10, 92, 56, 2, 88, 31, 71, 25, 15, 31, 11, 60, 34, 0, 72, 9, 75, 91, 51, 4, 43, 68, 6, 
33, 4, 0, 21, 14, 45, 51, 48, 62, 95, 36, 59, 88, 48, 82, 15, 4, 77, 7, 81, 92, 18, 28, 10, 63, 16, 38, 52, 56, 73, 21, 66, 95, 86, 99, 34, 26, 99, 73, 77, 4, 49, 76, 60, 65, 10, 12, 8, 10, 75, 40, 22, 16, 60, 83, 88, 81, 94, 42, 85, 73, 60, 44, 7, 69, 72, 16, 71, 43, 25, 4, 95, 7, 72, 45, 42, 54, 69, 87, 74, 9, 22, 61, 89, 42, 35, 34, 70, 40, 18, 12, 67, 31, 35, 31, 6, 49, 52, 94, 34, 
71, 93, 81, 74, 35, 82, 45, 76, 15, 10, 70, 66, 10, 59, 3, 17, 28, 57, 95, 14, 14, 13, 35, 22, 50, 13, 46, 78, 11, 13, 43, 23, 72, 35, 68, 94, 89, 63, 13, 88, 75, 43, 56, 94, 20, 71, 18, 53, 91, 97, 96, 53, 95, 81, 86, 93, 40, 60, 22, 45, 96, 40, 97, 17, 94, 30, 59, 16, 53, 97, 14, 73, 76, 41, 15, 14, 50, 40, 27, 45, 68, 98, 54, 57, 29, 25, 6, 84, 0, 44, 23, 68, 45, 12, 76, 48, 89, 89, 92, 2, 
20, 49, 23, 77, 52, 37, 81, 24, 9, 43, 99, 72, 51, 0, 28, 45, 15, 24, 39, 56, 19, 61, 19, 54, 11, 0, 94, 0, 48, 45, 41, 84, 76, 70, 93, 98, 39, 28, 26, 22, 31, 27, 35, 99, 32, 81, 80, 81, 67, 50, 97, 77, 74, 28, 12, 33, 53, 12, 59, 68, 85, 23, 45, 69, 32, 9, 44, 24, 63, 3, 69, 41, 53, 60, 16, 59, 41, 71, 84, 27, 4, 9, 81, 12, 66, 44, 67, 88, 16, 89, 12, 9, 20, 41, 98, 19, 94, 28, 32, 3, 
88, 50, 0, 83, 57, 6, 37, 89, 53, 21, 22, 83, 80, 40, 15, 70, 97, 20, 9, 22, 75, 38, 98, 40, 97, 44, 30, 83, 54, 29, 42, 29, 72, 51, 92, 42, 43, 68, 48, 97, 54, 96, 87, 7, 48, 39, 59, 95, 87, 24, 47, 79, 16, 55, 99, 7, 60, 13, 85, 85, 12, 55, 68, 9, 4, 2, 25, 18, 3, 7, 79, 37, 0, 88, 33, 29, 9, 44, 23, 92, 35, 97, 91, 30, 58, 53, 37, 70, 9, 55, 22, 65, 23, 22, 64, 89, 70, 42, 63, 35, 
25, 67, 30, 21, 58, 71, 2, 90, 70, 14, 92, 41, 96, 69, 1, 58, 14, 21, 27, 22, 91, 46, 45, 30, 56, 23, 57, 71, 89, 79, 96, 7, 24, 36, 44, 82, 37, 22, 44, 38, 81, 24, 78, 26, 79, 85, 80, 53, 89, 66, 49, 27, 27, 86, 27, 34, 7, 65, 48, 21, 57, 67, 75, 75, 95, 26, 26, 96, 45, 78, 43, 54, 77, 14, 73, 57, 63, 57, 51, 34, 78, 5, 40, 50, 19, 19, 19, 86, 52, 91, 47, 80, 85, 0, 63, 40, 88, 49, 10, 28, 
72, 52, 77, 50, 56, 46, 0, 89, 42, 48, 76, 29, 74, 38, 56, 58, 5, 66, 27, 65, 25, 73, 48, 0, 58, 27, 75, 95, 26, 50, 24, 38, 6, 43, 33, 64, 97, 23, 32, 86, 51, 10, 56, 83, 94, 30, 91, 42, 1, 7, 63, 75, 45, 64, 95, 23, 2, 40, 45, 83, 9, 69, 98, 68, 0, 95, 63, 72, 24, 44, 65, 67, 81, 81, 81, 94, 20, 43, 96, 98, 31, 94, 67, 53, 6, 0, 90, 59, 38, 13, 56, 5, 22, 76, 21, 64, 0, 76, 58, 93, 
40, 87, 78, 6, 46, 88, 88, 57, 23, 53, 9, 80, 78, 25, 64, 59, 25, 83, 63, 56, 36, 57, 72, 50, 10, 0, 31, 93, 28, 77, 97, 11, 29, 68, 59, 96, 20, 20, 14, 2, 58, 57, 83, 8, 66, 27, 56, 50, 35, 12, 32, 78, 46, 78, 78, 28, 81, 84, 26, 33, 65, 64, 29, 11, 14, 67, 4, 70, 83, 46, 12, 56, 6, 93, 35, 29, 51, 95, 56, 18, 21, 3, 74, 89, 45, 88, 13, 66, 14, 45, 70, 71, 31, 76, 26, 8, 93, 6, 94, 2, 
96, 54, 26, 34, 84, 26, 33, 93, 85, 43, 18, 46, 55, 98, 13, 30, 61, 17, 72, 25, 39, 76, 7, 14, 95, 36, 12, 44, 68, 39, 56, 25, 20, 1, 55, 54, 4, 43, 91, 84, 62, 23, 48, 16, 9, 92, 40, 94, 76, 62, 68, 36, 98, 31, 24, 31, 14, 86, 81, 32, 56, 87, 61, 88, 53, 76, 89, 36, 22, 97, 30, 32, 32, 59, 48, 18, 68, 72, 36, 44, 87, 3, 80, 0, 58, 8, 17, 14, 47, 25, 67, 78, 53, 73, 32, 12, 3, 16, 52, 94, 
42, 8, 35, 30, 59, 97, 90, 1, 45, 39, 80, 26, 33, 57, 42, 71, 91, 1, 74, 44, 5, 89, 44, 15, 56, 16, 5, 56, 65, 13, 7, 25, 4, 39, 41, 38, 80, 48, 22, 25, 76, 54, 67, 31, 33, 48, 3, 4, 98, 13, 17, 5, 94, 64, 37, 52, 79, 0, 40, 65, 78, 44, 68, 86, 8, 31, 69, 16, 49, 41, 16, 63, 59, 22, 82, 92, 87, 65, 21, 65, 86, 85, 45, 95, 56, 33, 71, 46, 59, 37, 0, 91, 32, 21, 34, 52, 32, 52, 77, 14, 
94, 99, 33, 75, 82, 10, 12, 2, 87, 69, 33, 22, 12, 18, 85, 59, 16, 32, 49, 2, 80, 45, 22, 97, 35, 82, 82, 81, 20, 20, 49, 70, 53, 84, 16, 61, 51, 75, 8, 28, 98, 70, 19, 47, 76, 45, 65, 95, 85, 11, 50, 15, 20, 4, 2, 1, 16, 48, 87, 76, 27, 58, 55, 41, 9, 58, 24, 11, 60, 52, 82, 14, 41, 51, 46, 41, 73, 34, 93, 89, 4, 79, 89, 84, 68, 56, 50, 74, 46, 60, 41, 96, 34, 37, 35, 9, 66, 16, 13, 75, 
17, 86, 98, 51, 35, 87, 0, 44, 61, 55, 20, 83, 74, 69, 10, 66, 52, 81, 55, 34, 44, 92, 57, 88, 51, 71, 5, 64, 74, 95, 94, 16, 57, 62, 71, 24, 35, 71, 13, 46, 43, 41, 3, 91, 36, 76, 48, 67, 25, 57, 53, 96, 64, 49, 6, 22, 90, 81, 16, 64, 76, 59, 69, 16, 35, 10, 61, 42, 72, 97, 58, 73, 27, 96, 64, 67, 91, 76, 36, 76, 79, 82, 72, 34, 81, 3, 40, 66, 74, 69, 9, 32, 31, 75, 13, 42, 37, 80, 8, 1, 
74, 71, 93, 2, 0, 46, 32, 0, 21, 74, 70, 11, 19, 62, 13, 55, 62, 32, 98, 48, 31, 56, 90, 69, 79, 76, 41, 54, 36, 8, 30, 52, 31, 98, 8, 64, 19, 91, 13, 36, 87, 19, 50, 47, 71, 39, 32, 83, 29, 22, 31, 26, 97, 82, 54, 19, 52, 15, 92, 25, 11, 12, 95, 27, 92, 71, 88, 92, 7, 48, 80, 24, 66, 56, 83, 72, 93, 2, 47, 17, 1, 33, 54, 72, 15, 50, 11, 42, 37, 23, 87, 24, 71, 97, 33, 64, 91, 12, 49, 57, 
8, 75, 50, 72, 18, 76, 31, 29, 19, 46, 65, 81, 6, 26, 88, 34, 30, 77, 5, 33, 30, 92, 6, 42, 57, 37, 7, 28, 74, 32, 2, 62, 16, 3, 40, 78, 86, 85, 65, 12, 19, 73, 70, 15, 47, 4, 9, 30, 14, 93, 35, 47, 99, 91, 52, 71, 14, 22, 29, 38, 91, 99, 76, 66, 29, 3, 54, 96, 32, 96, 95, 69, 1, 30, 73, 46, 64, 99, 56, 79, 72, 10, 82, 62, 65, 38, 71, 44, 20, 31, 41, 2, 38, 62, 84, 28, 47, 69, 45, 36, 
85, 81, 0, 12, 12, 66, 64, 85, 78, 92, 19, 24, 31, 99, 14, 84, 83, 77, 17, 67, 97, 85, 82, 13, 13, 62, 40, 4, 87, 12, 67, 49, 46, 0, 74, 21, 17, 55, 6, 16, 62, 27, 73, 20, 3, 48, 39, 98, 83, 31, 93, 26, 0, 69, 74, 58, 31, 55, 64, 15, 66, 23, 22, 18, 32, 96, 81, 83, 27, 97, 0, 84, 80, 34, 11, 13, 80, 1, 61, 81, 40, 5, 91, 75, 24, 97, 91, 56, 47, 65, 61, 91, 65, 66, 14, 75, 7, 21, 96, 70, 
40, 65, 68, 0, 71, 79, 52, 21, 76, 51, 93, 0, 4, 20, 52, 90, 1, 46, 61, 80, 22, 63, 2, 35, 10, 87, 51, 76, 12, 64, 94, 59, 23, 14, 36, 91, 27, 82, 13, 71, 49, 78, 12, 41, 34, 58, 67, 59, 24, 35, 62, 80, 66, 99, 20, 10, 71, 18, 98, 37, 43, 58, 26, 24, 39, 95, 53, 47, 40, 26, 32, 42, 67, 81, 87, 20, 94, 36, 40, 44, 20, 61, 79, 40, 60, 60, 11, 49, 50, 26, 2, 64, 90, 13, 96, 86, 36, 81, 20, 92, 
61, 87, 71, 55, 98, 1, 88, 20, 12, 37, 2, 72, 37, 47, 72, 39, 13, 77, 77, 55, 86, 88, 20, 20, 69, 61, 81, 63, 2, 17, 16, 9, 15, 20, 56, 68, 28, 37, 33, 36, 11, 31, 44, 55, 77, 28, 43, 40, 14, 13, 77, 83, 47, 55, 76, 38, 6, 34, 17, 60, 8, 84, 58, 25, 2, 39, 22, 34, 52, 2, 76, 41, 7, 46, 12, 6, 97, 2, 14, 71, 59, 26, 29, 80, 29, 58, 49, 78, 85, 56, 83, 74, 59, 53, 52, 70, 45, 58, 45, 86, 
94, 54, 30, 0, 60, 13, 93, 0, 10, 18, 86, 85, 39, 60, 33, 83, 90, 53, 89, 13, 60, 24, 85, 87, 12, 22, 79, 62, 25, 23, 32, 18, 35, 57, 84, 74, 83, 36, 74, 90, 31, 85, 45, 59, 35, 75, 27, 41, 60, 72, 16, 55, 59, 51, 55, 13, 58, 9, 71, 4, 89, 74, 2, 9, 81, 56, 64, 77, 99, 87, 0, 37, 65, 5, 97, 46, 23, 99, 93, 33, 30, 48, 57, 79, 0, 48, 73, 96, 44, 74, 11, 11, 57, 7, 16, 0, 24, 5, 77, 12, 
93, 74, 0, 62, 6, 16, 10, 18, 16, 34, 46, 7, 63, 50, 10, 90, 93, 97, 75, 41, 20, 83, 77, 67, 54, 89, 19, 86, 99, 29, 20, 75, 80, 80, 25, 75, 43, 42, 61, 47, 75, 72, 31, 39, 11, 7, 80, 82, 91, 70, 91, 16, 88, 19, 11, 22, 39, 53, 82, 80, 74, 37, 72, 5, 45, 99, 0, 5, 89, 92, 69, 76, 91, 90, 24, 37, 8, 85, 92, 83, 10, 79, 60, 24, 61, 21, 85, 10, 58, 22, 58, 88, 58, 37, 50, 8, 6, 43, 95, 48, 
68, 53, 50, 98, 24, 68, 91, 11, 45, 91, 12, 58, 33, 97, 30, 26, 77, 27, 22, 42, 24, 28, 96, 42, 1, 31, 15, 27, 21, 37, 30, 66, 63, 24, 36, 49, 23, 29, 76, 27, 83, 57, 32, 31, 2, 32, 57, 13, 21, 35, 64, 58, 7, 61, 66, 67, 76, 21, 28, 1, 26, 93, 6, 25, 24, 1, 31, 25, 18, 27, 86, 80, 46, 87, 85, 17, 20, 84, 22, 48, 66, 81, 44, 22, 8, 79, 5, 69, 79, 72, 2, 44, 64, 17, 31, 41, 22, 46, 59, 74, 
60, 53, 14, 39, 66, 47, 64, 72, 26, 33, 82, 2, 28, 56, 6, 37, 40, 14, 7, 47, 6, 42, 12, 96, 12, 19, 74, 34, 47, 56, 25, 25, 64, 0, 46, 16, 80, 51, 26, 25, 31, 2, 63, 11, 43, 34, 49, 27, 89, 36, 9, 62, 22, 77, 97, 56, 31, 34, 85, 74, 45, 16, 27, 30, 56, 96, 62, 49, 87, 44, 2, 31, 45, 15, 61, 82, 96, 52, 62, 3, 20, 10, 81, 62, 40, 56, 95, 80, 51, 30, 30, 40, 24, 5, 34, 32, 54, 18, 96, 64, 
97, 52, 92, 55, 86, 1, 3, 44, 76, 55, 13, 48, 91, 5, 51, 70, 45, 97, 58, 65, 82, 84, 63, 9, 96, 99, 98, 20, 35, 2, 10, 66, 21, 64, 39, 75, 90, 72, 30, 91, 44, 43, 16, 40, 23, 48, 26, 53, 89, 6, 65, 74, 39, 11, 98, 4, 44, 36, 54, 85, 8, 17, 14, 9, 98, 97, 83, 97, 3, 7, 74, 82, 37, 73, 84, 50, 93, 35, 42, 21, 47, 92, 22, 32, 44, 75, 51, 40, 78, 34, 27, 79, 62, 46, 95, 33, 48, 27, 28, 47, 
97, 47, 98, 21, 36, 64, 29, 13, 91, 19, 47, 38, 36, 75, 81, 17, 54, 90, 31, 32, 26, 48, 28, 83, 64, 87, 95, 91, 37, 24, 15, 89, 71, 60, 52, 54, 38, 63, 22, 36, 60, 44, 15, 51, 65, 41, 65, 12, 87, 26, 71, 60, 58, 90, 99, 24, 44, 47, 42, 50, 29, 93, 82, 66, 90, 3, 18, 41, 21, 24, 36, 84, 27, 73, 29, 4, 88, 37, 62, 11, 21, 59, 4, 69, 80, 45, 24, 67, 77, 15, 46, 78, 86, 75, 57, 23, 67, 46, 25, 0, 
2, 40, 34, 60, 17, 81, 8, 31, 1, 12, 57, 18, 58, 30, 98, 54, 54, 48, 8, 52, 82, 38, 73, 98, 50, 51, 88, 57, 88, 18, 56, 16, 65, 70, 16, 2, 97, 50, 67, 60, 66, 24, 5, 30, 24, 93, 12, 61, 81, 74, 23, 91, 74, 43, 53, 56, 92, 87, 97, 41, 75, 74, 14, 56, 4, 72, 76, 13, 10, 95, 40, 46, 16, 13, 67, 79, 23, 97, 66, 17, 50, 33, 71, 18, 16, 1, 22, 38, 50, 60, 75, 83, 42, 14, 21, 81, 85, 35, 24, 1, 
